year,weight,industry,industry_size,firm_size,it_org_any,it_org_internal,it_org_mixed,it_org_outsource,it_org_type,it_invest_share,ai_use,proc_improve,innov_outcome,decision_improve,weight_raw,industry_raw,industry_size_raw,firm_size_raw,it_org_any_raw,it_org_internal_raw,it_org_mixed_raw,it_org_outsource_raw,it_invest_share_raw,ai_use_raw,proc_efficiency_raw,proc_cost_raw
2019,74.23358835,2,23,3,1,0,0,1,3,2.0,0,3,,,74.23358835,2,23,3,1,0,0,1,2,2,4,2
2019,236.9752995,2,21,1,0,0,0,0,0,2.0,0,4,,,236.9752995,2,21,1,2,,,,2,2,5,4
2019,8.780474218,5,54,4,0,0,0,0,0,2.0,0,4,,,8.780474218,5,54,4,2,,,,2,3,4,4
2019,1.213272768,3,35,5,1,1,0,1,4,2.0,1,4,,,1.213272768,3,35,5,1,1,0,1,2,1,5,4
2019,236.9752995,2,21,1,0,0,0,0,0,2.0,0,4,,,236.9752995,2,21,1,2,,,,2,3,4,4
2019,15.49610228,5,54,4,0,0,0,0,0,2.0,1,3,,,15.49610228,5,54,4,2,,,,2,1,3,3
2019,13.96000462,5,54,4,0,0,0,0,0,2.0,1,3,,,13.96000462,5,54,4,2,,,,2,1,3,3
2019,236.9752995,2,21,1,0,0,0,0,0,2.0,0,4,,,236.9752995,2,21,1,2,,,,2,2,4,4
2019,176.6205331,2,21,1,0,0,0,0,0,2.0,0,2,,,176.6205331,2,21,1,2,,,,2,3,2,2
2019,224.0993557,2,21,1,0,0,0,0,0,,0,2,,,224.0993557,2,21,1,2,,,,,3,3,2
2019,13.96000462,5,54,4,0,0,0,0,0,2.0,1,4,,,13.96000462,5,54,4,2,,,,2,1,4,3
2019,236.9752995,2,21,1,0,0,0,0,0,2.0,0,4,,,236.9752995,2,21,1,2,,,,2,2,4,4
2019,96.07822965,12,123,3,0,0,0,0,0,2.0,0,3,,,96.07822965,12,123,3,2,,,,2,2,4,2
2019,48.18802582,13,134,4,0,0,0,0,0,2.0,0,2,,,48.18802582,13,134,4,2,,,,2,2,2,2
2019,158.3660721,13,133,3,0,0,0,0,0,2.0,0,2,,,158.3660721,13,133,3,2,,,,2,3,2,2
2019,236.9752995,2,21,1,0,0,0,0,0,2.0,0,4,,,236.9752995,2,21,1,2,,,,2,2,5,4
2019,4.965933549,6,64,4,1,0,0,1,3,2.0,0,4,,,4.965933549,6,64,4,1,0,0,1,2,2,4,4
2019,48.18802582,13,134,4,1,0,1,0,2,2.0,0,2,,,48.18802582,13,134,4,1,0,1,0,2,2,2,2
2019,542.0921556,3,31,1,0,0,0,0,0,,0,3,,,542.0921556,3,31,1,2,,,,,3,3,3
2019,236.9752995,2,21,1,1,0,0,1,3,2.0,0,4,,,236.9752995,2,21,1,1,0,0,1,2,3,5,4
2019,91.81427435,6,63,3,1,0,0,1,3,2.0,0,3,,,91.81427435,6,63,3,1,0,0,1,2,2,3,3
2019,5.029640341,13,135,5,1,1,0,0,1,2.0,0,4,,,5.029640341,13,135,5,1,1,0,0,2,3,5,4
2019,236.9752995,2,21,1,0,0,0,0,0,2.0,0,4,,,236.9752995,2,21,1,2,,,,2,3,4,4
2019,91.81427435,6,63,3,1,0,1,0,2,2.0,0,5,,,91.81427435,6,63,3,1,0,1,0,2,2,5,5
2019,48.11538834,13,134,4,0,0,0,0,0,2.0,0,4,,,48.11538834,13,134,4,2,,,,2,3,4,4
2019,56.71766483,11,113,3,0,0,0,0,0,2.0,0,2,,,56.71766483,11,113,3,2,,,,2,2,2,3
2019,236.9752995,2,21,1,0,0,0,0,0,2.0,0,4,,,236.9752995,2,21,1,2,,,,2,3,5,4
2019,3.824988292,2,25,5,1,0,1,0,2,2.0,0,3,,,3.824988292,2,25,5,1,0,1,0,2,3,3,3
2019,91.81427435,6,63,3,1,0,0,1,3,2.0,0,5,,,91.81427435,6,63,3,1,0,0,1,2,2,5,5
2019,84.91579846,13,134,4,1,0,0,1,3,2.0,0,4,,,84.91579846,13,134,4,1,0,0,1,2,2,4,3
2019,101.9171143,6,63,3,0,0,0,0,0,2.0,0,3,,,101.9171143,6,63,3,2,,,,2,3,3,3
2019,3676.072548,4,41,1,0,0,0,0,0,2.0,0,3,,,3676.072548,4,41,1,2,,,,2,3,3,3
2019,559.3418362,6,62,2,0,0,0,0,0,2.0,0,3,,,559.3418362,6,62,2,2,,,,2,3,3,3
2019,48.18802582,13,134,4,1,0,1,1,4,2.0,0,4,,,48.18802582,13,134,4,1,0,1,1,2,3,4,4
2019,4.108430329,6,64,4,0,0,0,0,0,2.0,0,4,,,4.108430329,6,64,4,2,,,,2,2,4,3
2019,4389.492312,4,41,1,0,0,0,0,0,,0,2,,,4389.492312,4,41,1,2,,,,,3,3,2
2019,4.829986465,11,115,5,0,0,0,0,0,2.0,0,4,,,4.829986465,11,115,5,2,,,,2,2,4,3
2019,76.498265,13,134,4,1,0,0,1,3,2.0,0,3,,,76.498265,13,134,4,1,0,0,1,2,2,3,3
2019,113.5982367,9,92,2,0,0,0,0,0,2.0,0,2,,,113.5982367,9,92,2,2,,,,2,3,3,2
2019,143.4142491,4,43,3,1,1,0,0,1,2.0,0,3,,,143.4142491,4,43,3,1,1,0,0,2,2,3,3
2019,2550.134795,6,61,1,0,0,0,0,0,2.0,0,3,,,2550.134795,6,61,1,2,,,,2,3,3,3
2019,48.11538834,13,134,4,1,0,1,0,2,2.0,0,4,,,48.11538834,13,134,4,1,0,1,0,2,2,4,4
2019,60.7602415,9,93,3,0,0,0,0,0,2.0,0,4,,,60.7602415,9,93,3,2,,,,2,2,4,4
2019,107.8132557,9,92,2,0,0,0,0,0,2.0,0,3,,,107.8132557,9,92,2,2,,,,2,3,3,3
2019,2550.134795,6,61,1,0,0,0,0,0,2.0,0,2,,,2550.134795,6,61,1,2,,,,2,3,2,2
2019,130.4223304,10,102,2,0,0,0,0,0,2.0,0,3,,,130.4223304,10,102,2,2,,,,2,2,3,3
2019,4.108430329,6,64,4,1,0,0,1,3,3.0,0,4,,,4.108430329,6,64,4,1,0,0,1,3,3,4,4
2019,76.498265,13,134,4,1,0,1,0,2,2.0,0,4,,,76.498265,13,134,4,1,0,1,0,2,2,4,4
2019,2550.134795,6,61,1,0,0,0,0,0,2.0,0,3,,,2550.134795,6,61,1,2,,,,2,3,3,3
2019,50.01282742,11,112,2,0,0,0,0,0,2.0,0,4,,,50.01282742,11,112,2,2,,,,2,2,4,3
2019,12.91542128,4,44,4,1,1,0,0,1,2.0,0,4,,,12.91542128,4,44,4,1,1,0,0,2,3,4,4
2019,101.9171143,6,63,3,0,0,0,0,0,2.0,0,3,,,101.9171143,6,63,3,2,,,,2,3,3,3
2019,48.18802582,13,134,4,1,0,1,1,4,2.0,0,4,,,48.18802582,13,134,4,1,0,1,1,2,3,4,4
2019,154.5624458,3,33,3,0,0,0,0,0,2.0,0,3,,,154.5624458,3,33,3,2,,,,2,3,3,3
2019,2000.932097,5,51,1,0,0,0,0,0,2.0,0,3,,,2000.932097,5,51,1,2,,,,2,3,3,3
2019,4.965933549,6,64,4,1,0,1,0,2,2.0,0,4,,,4.965933549,6,64,4,1,0,1,0,2,2,4,4
2019,3.786471566,9,94,4,0,0,0,0,0,2.0,0,4,,,3.786471566,9,94,4,2,,,,2,2,5,3
2019,76.71655453,2,23,3,0,0,0,0,0,2.0,0,4,,,76.71655453,2,23,3,2,,,,2,3,4,3
2019,52.8389525,7,72,2,0,0,0,0,0,2.0,0,4,,,52.8389525,7,72,2,2,,,,2,2,4,4
2019,4389.492312,4,41,1,0,0,0,0,0,,0,3,,,4389.492312,4,41,1,2,,,,,3,3,3
2019,57.78604764,11,112,2,0,0,0,0,0,2.0,0,2,,,57.78604764,11,112,2,2,,,,2,2,3,2
2019,2180.352917,6,61,1,0,0,0,0,0,2.0,0,1,,,2180.352917,6,61,1,2,,,,2,3,1,1
2019,437.0375524,10,101,1,0,0,0,0,0,2.0,0,2,,,437.0375524,10,101,1,2,,,,2,2,3,2
2019,122.3140331,8,83,3,0,0,0,0,0,2.0,0,4,,,122.3140331,8,83,3,2,,,,2,2,4,3
2019,12.91542128,4,44,4,0,0,0,0,0,2.0,0,4,,,12.91542128,4,44,4,2,,,,2,2,4,4
2019,154.5624458,3,33,3,0,0,0,0,0,2.0,0,3,,,154.5624458,3,33,3,2,,,,2,3,3,3
2019,5.190036679,13,135,5,1,1,0,0,1,4.0,0,5,,,5.190036679,13,135,5,1,1,0,0,4,2,5,5
2019,75.96004773,6,63,3,1,1,0,0,1,2.0,0,3,,,75.96004773,6,63,3,1,1,0,0,2,3,3,3
2019,196.0550817,2,21,1,0,0,0,0,0,2.0,0,4,,,196.0550817,2,21,1,2,,,,2,3,4,4
2019,4.108430329,6,64,4,0,0,0,0,0,2.0,0,4,,,4.108430329,6,64,4,2,,,,2,3,4,4
2019,4.456038067,7,75,5,1,1,0,0,1,2.0,0,4,,,4.456038067,7,75,5,1,1,0,0,2,3,4,4
2019,7.461094647,8,84,4,1,0,0,1,3,2.0,0,4,,,7.461094647,8,84,4,1,0,0,1,2,3,4,4
2019,118.5997533,12,122,2,0,0,0,0,0,2.0,0,4,,,118.5997533,12,122,2,2,,,,2,2,4,5
2019,52.8389525,7,72,2,0,0,0,0,0,2.0,0,3,,,52.8389525,7,72,2,2,,,,2,2,3,3
2019,7.461094647,8,84,4,1,0,1,0,2,2.0,0,4,,,7.461094647,8,84,4,1,0,1,0,2,3,5,2
2019,111.1056762,2,22,2,0,0,0,0,0,2.0,0,4,,,111.1056762,2,22,2,2,,,,2,2,4,4
2019,171.097941,3,32,2,0,0,0,0,0,2.0,0,4,,,171.097941,3,32,2,2,,,,2,2,4,4
2019,5.346906271,12,124,4,0,0,0,0,0,2.0,0,4,,,5.346906271,12,124,4,2,,,,2,3,3,4
2019,74.23358835,2,23,3,0,0,0,0,0,2.0,0,4,,,74.23358835,2,23,3,2,,,,2,3,4,4
2019,176.6205331,2,21,1,0,0,0,0,0,2.0,0,3,,,176.6205331,2,21,1,2,,,,2,2,4,2
2019,13.71127054,7,74,4,1,0,1,0,2,3.0,1,4,,,13.71127054,7,74,4,1,0,1,0,3,1,4,4
2019,84.62849721,12,123,3,0,0,0,0,0,2.0,0,3,,,84.62849721,12,123,3,2,,,,2,3,3,3
2019,8.616344868,7,74,4,1,0,1,0,2,2.0,0,4,,,8.616344868,7,74,4,1,0,1,0,2,2,3,4
2019,74.23358835,2,23,3,0,0,0,0,0,2.0,0,3,,,74.23358835,2,23,3,2,,,,2,3,4,2
2019,44.22214924,11,113,3,1,0,1,0,2,2.0,0,3,,,44.22214924,11,113,3,1,0,1,0,2,2,3,3
2019,2654.269306,12,121,1,0,0,0,0,0,2.0,0,4,,,2654.269306,12,121,1,2,,,,2,3,3,5
2019,2109.784803,6,61,1,1,0,0,1,3,2.0,0,4,,,2109.784803,6,61,1,1,0,0,1,2,3,4,4
2019,84.31835812,6,63,3,1,0,0,1,3,2.0,0,3,,,84.31835812,6,63,3,1,0,0,1,2,3,3,3
2019,5.346906271,12,124,4,1,0,0,1,3,2.0,0,4,,,5.346906271,12,124,4,1,0,0,1,2,2,4,3
2019,462.7562857,6,62,2,1,0,0,1,3,2.0,0,4,,,462.7562857,6,62,2,1,0,0,1,2,3,4,4
2019,50.21992957,8,82,2,0,0,0,0,0,2.0,0,4,,,50.21992957,8,82,2,2,,,,2,3,4,4
2019,184.5585632,3,33,3,0,0,0,0,0,2.0,0,4,,,184.5585632,3,33,3,2,,,,2,2,4,4
2019,102.291985,12,123,3,0,0,0,0,0,2.0,0,4,,,102.291985,12,123,3,2,,,,2,2,5,4
2019,8.616344868,7,74,4,1,0,1,0,2,2.0,0,4,,,8.616344868,7,74,4,1,0,1,0,2,2,4,4
2019,44.22214924,11,113,3,0,0,0,0,0,2.0,0,5,,,44.22214924,11,113,3,2,,,,2,2,5,5
2019,462.7562857,6,62,2,0,0,0,0,0,2.0,0,3,,,462.7562857,6,62,2,2,,,,2,3,3,3
2019,3.786471566,9,94,4,0,0,0,0,0,2.0,0,3,,,3.786471566,9,94,4,2,,,,2,3,3,3
2019,2109.784803,6,61,1,0,0,0,0,0,2.0,0,2,,,2109.784803,6,61,1,2,,,,2,3,2,2
2019,44.22214924,11,113,3,0,0,0,0,0,2.0,0,4,,,44.22214924,11,113,3,2,,,,2,3,5,4
2019,2109.784803,6,61,1,0,0,0,0,0,2.0,0,4,,,2109.784803,6,61,1,2,,,,2,3,4,3
2019,5.346906271,12,124,4,0,0,0,0,0,2.0,0,3,,,5.346906271,12,124,4,2,,,,2,2,3,3
2019,5.190036679,13,135,5,1,1,0,1,4,2.0,1,5,,,5.190036679,13,135,5,1,1,0,1,2,1,5,5
2019,4.108430329,6,64,4,1,0,0,1,3,2.0,0,3,,,4.108430329,6,64,4,1,0,0,1,2,3,3,3
2019,4.108430329,6,64,4,0,0,0,0,0,2.0,0,4,,,4.108430329,6,64,4,2,,,,2,3,4,4
2019,2.041571622,5,55,5,1,0,1,0,2,2.0,0,4,,,2.041571622,5,55,5,1,0,1,0,2,3,4,4
2019,8.603356796,7,74,4,1,0,1,0,2,2.0,0,3,,,8.603356796,7,74,4,1,0,1,0,2,2,3,3
2019,17.50714507,3,34,4,0,0,0,0,0,2.0,0,4,,,17.50714507,3,34,4,2,,,,2,2,5,4
2019,2109.784803,6,61,1,0,0,0,0,0,2.0,0,4,,,2109.784803,6,61,1,2,,,,2,3,4,4
2019,85.87992796,8,81,1,0,0,0,0,0,2.0,0,4,,,85.87992796,8,81,1,2,,,,2,3,4,3
2019,2.041571622,5,55,5,1,0,0,1,3,2.0,0,3,,,2.041571622,5,55,5,1,0,0,1,2,3,3,3
2019,2109.784803,6,61,1,0,0,0,0,0,2.0,0,3,,,2109.784803,6,61,1,2,,,,2,3,3,3
2019,437.0375524,10,101,1,0,0,0,0,0,2.0,0,4,,,437.0375524,10,101,1,2,,,,2,3,3,4
2019,2.041571622,5,55,5,0,0,0,0,0,2.0,0,4,,,2.041571622,5,55,5,2,,,,2,3,4,4
2019,3.311875178,3,35,5,0,0,0,0,0,2.0,0,4,,,3.311875178,3,35,5,2,,,,2,2,4,4
2019,4.108430329,6,64,4,0,0,0,0,0,2.0,0,4,,,4.108430329,6,64,4,2,,,,2,3,4,4
2019,2109.784803,6,61,1,0,0,0,0,0,2.0,0,4,,,2109.784803,6,61,1,2,,,,2,3,4,4
2019,84.31835812,6,63,3,0,0,0,0,0,2.0,0,2,,,84.31835812,6,63,3,2,,,,2,3,2,2
2019,236.9752995,2,21,1,0,0,0,0,0,2.0,0,4,,,236.9752995,2,21,1,2,,,,2,3,5,4
2019,2.041571622,5,55,5,1,0,1,1,4,2.0,0,4,,,2.041571622,5,55,5,1,0,1,1,2,3,4,4
2019,47.79998351,7,73,3,0,0,0,0,0,2.0,0,4,,,47.79998351,7,73,3,2,,,,2,2,4,3
2019,4.108430329,6,64,4,0,0,0,0,0,2.0,0,4,,,4.108430329,6,64,4,2,,,,2,3,4,4
2019,4.245849168,6,64,4,0,0,0,0,0,2.0,0,4,,,4.245849168,6,64,4,2,,,,2,3,5,3
2019,47.6233384,5,53,3,0,0,0,0,0,2.0,0,4,,,47.6233384,5,53,3,2,,,,2,3,4,4
2019,2.947557637,7,75,5,1,0,1,0,2,2.0,0,3,,,2.947557637,7,75,5,1,0,1,0,2,2,3,3
2019,4.456038067,7,75,5,1,1,0,1,4,4.0,1,4,,,4.456038067,7,75,5,1,1,0,1,4,1,5,4
2019,53.81699784,5,52,2,0,0,0,0,0,2.0,0,3,,,53.81699784,5,52,2,2,,,,2,3,3,3
2019,7.784136229,7,74,4,0,0,0,0,0,2.0,0,4,,,7.784136229,7,74,4,2,,,,2,2,4,4
2019,123.3312574,2,22,2,0,0,0,0,0,2.0,0,4,,,123.3312574,2,22,2,2,,,,2,2,4,3
2019,4.456038067,7,75,5,1,0,1,0,2,2.0,0,5,,,4.456038067,7,75,5,1,0,1,0,2,2,5,5
2019,29.9538221,5,53,3,1,1,0,0,1,2.0,0,5,,,29.9538221,5,53,3,1,1,0,0,2,3,5,5
2019,4.108430329,6,64,4,0,0,0,0,0,2.0,0,4,,,4.108430329,6,64,4,2,,,,2,3,4,4
2019,3.475550606,12,124,4,1,1,0,0,1,2.0,0,4,,,3.475550606,12,124,4,1,1,0,0,2,3,4,4
2019,47.6233384,5,53,3,1,0,1,0,2,2.0,0,4,,,47.6233384,5,53,3,1,0,1,0,2,3,4,4
2019,73.94086599,12,122,2,0,0,0,0,0,2.0,0,4,,,73.94086599,12,122,2,2,,,,2,2,4,3
2019,29.9538221,5,53,3,1,0,0,1,3,2.0,0,4,,,29.9538221,5,53,3,1,0,0,1,2,3,4,4
2019,12.22972239,8,84,4,1,0,1,0,2,2.0,0,3,,,12.22972239,8,84,4,1,0,1,0,2,3,3,3
2019,11.86233376,8,84,4,1,1,0,0,1,2.0,0,4,,,11.86233376,8,84,4,1,1,0,0,2,2,5,3
2019,4.108430329,6,64,4,0,0,0,0,0,2.0,0,4,,,4.108430329,6,64,4,2,,,,2,3,4,3
2019,370.4796228,13,132,2,0,0,0,0,0,2.0,0,4,,,370.4796228,13,132,2,2,,,,2,2,4,3
2019,29.9538221,5,53,3,1,1,0,1,4,2.0,0,4,,,29.9538221,5,53,3,1,1,0,1,2,3,4,4
2019,52.26794748,8,81,1,1,0,0,1,3,2.0,0,3,,,52.26794748,8,81,1,1,0,0,1,2,3,4,2
2019,3.947798685,9,94,4,1,0,0,1,3,2.0,0,4,,,3.947798685,9,94,4,1,0,0,1,2,2,4,4
2019,184.5585632,3,33,3,0,0,0,0,0,2.0,0,4,,,184.5585632,3,33,3,2,,,,2,2,4,4
2019,16.94051835,3,34,4,0,0,0,0,0,2.0,0,2,,,16.94051835,3,34,4,2,,,,2,3,2,2
2019,4.673661756,11,115,5,1,0,1,0,2,2.0,0,4,,,4.673661756,11,115,5,1,0,1,0,2,3,5,4
2019,92.24438682,8,81,1,0,0,0,0,0,2.0,0,4,,,92.24438682,8,81,1,2,,,,2,3,5,3
2019,4.108430329,6,64,4,0,0,0,0,0,2.0,0,4,,,4.108430329,6,64,4,2,,,,2,3,3,4
2019,47.6233384,5,53,3,1,0,1,0,2,2.0,0,4,,,47.6233384,5,53,3,1,0,1,0,2,3,4,4
2019,3.786471566,9,94,4,0,0,0,0,0,2.0,0,3,,,3.786471566,9,94,4,2,,,,2,2,3,3
2019,89.97980307,8,83,3,0,0,0,0,0,2.0,0,4,,,89.97980307,8,83,3,2,,,,2,2,4,4
2019,89.97980307,8,83,3,1,1,0,0,1,2.0,0,4,,,89.97980307,8,83,3,1,1,0,0,2,2,5,3
2019,40.9144629,5,52,2,1,0,1,0,2,2.0,0,4,,,40.9144629,5,52,2,1,0,1,0,2,2,4,4
2019,7.692172393,8,84,4,1,0,1,0,2,2.0,0,3,,,7.692172393,8,84,4,1,0,1,0,2,3,3,3
2019,1.202008987,13,135,5,1,1,0,0,1,2.0,0,5,,,1.202008987,13,135,5,1,1,0,0,2,2,5,5
2019,7.784136229,7,74,4,0,0,0,0,0,2.0,0,4,,,7.784136229,7,74,4,2,,,,2,2,5,4
2019,72.20734167,5,52,2,0,0,0,0,0,2.0,0,4,,,72.20734167,5,52,2,2,,,,2,3,4,3
2019,2109.784803,6,61,1,0,0,0,0,0,2.0,0,3,,,2109.784803,6,61,1,2,,,,2,3,3,3
2019,143.4142491,4,43,3,0,0,0,0,0,2.0,0,3,,,143.4142491,4,43,3,2,,,,2,3,3,3
2019,65.04957214,5,52,2,0,0,0,0,0,2.0,0,3,,,65.04957214,5,52,2,2,,,,2,2,3,3
2019,89.53894431,8,81,1,0,0,0,0,0,2.0,0,3,,,89.53894431,8,81,1,2,,,,2,3,3,3
2019,462.7562857,6,62,2,0,0,0,0,0,2.0,0,2,,,462.7562857,6,62,2,2,,,,2,2,2,2
2019,97.12594302,9,92,2,0,0,0,0,0,2.0,0,3,,,97.12594302,9,92,2,2,,,,2,3,3,3
2019,12.35727976,7,74,4,1,0,1,0,2,2.0,0,5,,,12.35727976,7,74,4,1,0,1,0,2,2,5,5
2019,12.89257832,8,84,4,1,0,1,0,2,2.0,0,3,,,12.89257832,8,84,4,1,0,1,0,2,2,3,3
2019,84.31835812,6,63,3,0,0,0,0,0,2.0,0,2,,,84.31835812,6,63,3,2,,,,2,3,2,3
2019,13.96000462,5,54,4,0,0,0,0,0,2.0,0,3,,,13.96000462,5,54,4,2,,,,2,3,3,3
2019,3.80187275,8,85,5,1,1,0,0,1,2.0,1,4,,,3.80187275,8,85,5,1,1,0,0,2,1,4,4
2019,13.96000462,5,54,4,1,0,0,1,3,2.0,0,4,,,13.96000462,5,54,4,1,0,0,1,2,3,4,4
2019,2109.784803,6,61,1,0,0,0,0,0,2.0,0,4,,,2109.784803,6,61,1,2,,,,2,3,4,4
2019,3.311875178,3,35,5,0,0,0,0,0,2.0,0,2,,,3.311875178,3,35,5,2,,,,2,2,2,2
2019,178.7032505,7,71,1,0,0,0,0,0,2.0,0,4,,,178.7032505,7,71,1,2,,,,2,3,4,3
2019,12.22972239,8,84,4,1,0,1,0,2,2.0,0,4,,,12.22972239,8,84,4,1,0,1,0,2,3,3,4
2019,2.041571622,5,55,5,1,1,0,1,4,2.0,0,4,,,2.041571622,5,55,5,1,1,0,1,2,3,4,4
2019,4.108430329,6,64,4,0,0,0,0,0,2.0,0,3,,,4.108430329,6,64,4,2,,,,2,3,3,3
2019,3.80187275,8,85,5,1,1,0,0,1,2.0,0,4,,,3.80187275,8,85,5,1,1,0,0,2,2,4,4
2019,77.26006229,8,82,2,1,1,0,0,1,2.0,0,3,,,77.26006229,8,82,2,1,1,0,0,2,2,3,3
2019,58.73709197,8,82,2,1,0,1,0,2,2.0,0,4,,,58.73709197,8,82,2,1,0,1,0,2,3,4,3
2019,4.702961929,10,105,5,0,0,0,0,0,2.0,0,3,,,4.702961929,10,105,5,2,,,,2,3,3,3
2019,2.041571622,5,55,5,1,0,1,0,2,2.0,0,5,,,2.041571622,5,55,5,1,0,1,0,2,3,5,5
2019,93.3856253,8,82,2,1,0,1,1,4,2.0,0,4,,,93.3856253,8,82,2,1,0,1,1,2,2,4,4
2019,89.97980307,8,83,3,1,0,0,1,3,2.0,0,4,,,89.97980307,8,83,3,1,0,0,1,2,2,4,3
2019,4.108430329,6,64,4,1,0,0,1,3,2.0,0,3,,,4.108430329,6,64,4,1,0,0,1,2,3,3,3
2019,143.0581578,8,83,3,0,0,0,0,0,2.0,0,4,,,143.0581578,8,83,3,2,,,,2,3,4,3
2019,3.475550606,12,124,4,1,1,0,1,4,2.0,0,4,,,3.475550606,12,124,4,1,1,0,1,2,2,4,4
2019,5.346906271,12,124,4,0,0,0,0,0,2.0,0,3,,,5.346906271,12,124,4,2,,,,2,3,3,3
2019,2.041571622,5,55,5,1,0,0,1,3,2.0,0,4,,,2.041571622,5,55,5,1,0,0,1,2,3,4,4
2019,118.4382246,9,92,2,1,0,1,0,2,2.0,0,4,,,118.4382246,9,92,2,1,0,1,0,2,2,5,3
2019,118.5997533,12,122,2,0,0,0,0,0,2.0,0,3,,,118.5997533,12,122,2,2,,,,2,2,3,3
2019,2.352830489,8,85,5,1,0,1,0,2,2.0,0,4,,,2.352830489,8,85,5,1,0,1,0,2,2,3,4
2019,1301.518152,13,131,1,0,0,0,0,0,2.0,0,3,,,1301.518152,13,131,1,2,,,,2,3,3,3
2019,2109.784803,6,61,1,0,0,0,0,0,2.0,0,4,,,2109.784803,6,61,1,2,,,,2,3,4,4
2019,1301.518152,13,131,1,0,0,0,0,0,2.0,0,3,,,1301.518152,13,131,1,2,,,,2,3,3,3
2019,54.01620657,8,81,1,1,0,1,0,2,2.0,0,4,,,54.01620657,8,81,1,1,0,1,0,2,2,5,3
2019,43.07972534,7,73,3,1,0,1,0,2,2.0,1,4,,,43.07972534,7,73,3,1,0,1,0,2,1,4,3
2019,4.108430329,6,64,4,0,0,0,0,0,2.0,0,3,,,4.108430329,6,64,4,2,,,,2,3,3,3
2019,275.6846375,11,111,1,0,0,0,0,0,2.0,0,2,,,275.6846375,11,111,1,2,,,,2,2,3,2
2019,1301.518152,13,131,1,0,0,0,0,0,2.0,0,3,,,1301.518152,13,131,1,2,,,,2,3,3,3
2019,2.806961405,7,75,5,1,0,1,1,4,2.0,0,4,,,2.806961405,7,75,5,1,0,1,1,2,2,4,4
2019,381.673761,13,132,2,0,0,0,0,0,2.0,0,3,,,381.673761,13,132,2,2,,,,2,3,3,3
2019,2180.352917,6,61,1,0,0,0,0,0,2.0,0,1,,,2180.352917,6,61,1,2,,,,2,3,1,1
2019,11.86233376,8,84,4,1,0,1,1,4,2.0,0,3,,,11.86233376,8,84,4,1,0,1,1,2,3,3,3
2019,1301.518152,13,131,1,1,0,0,1,3,2.0,0,2,,,1301.518152,13,131,1,1,0,0,1,2,3,2,2
2019,105.6436462,2,22,2,1,0,1,0,2,2.0,0,4,,,105.6436462,2,22,2,1,0,1,0,2,2,3,4
2019,202.612735,2,21,1,0,0,0,0,0,2.0,0,3,,,202.612735,2,21,1,2,,,,2,2,3,3
2019,809.9354492,9,91,1,0,0,0,0,0,2.0,0,3,,,809.9354492,9,91,1,2,,,,2,3,4,2
2019,407.7707569,10,101,1,1,0,1,0,2,2.0,0,2,,,407.7707569,10,101,1,1,0,1,0,2,3,2,2
2019,394.4399907,13,132,2,0,0,0,0,0,2.0,0,4,,,394.4399907,13,132,2,2,,,,2,2,4,3
2019,48.59453871,8,82,2,0,0,0,0,0,2.0,0,4,,,48.59453871,8,82,2,2,,,,2,2,4,4
2019,462.7562857,6,62,2,0,0,0,0,0,2.0,0,4,,,462.7562857,6,62,2,2,,,,2,3,4,3
2019,48.59453871,8,82,2,1,0,0,1,3,3.0,1,4,,,48.59453871,8,82,2,1,0,0,1,3,1,4,4
2019,57.5631847,5,53,3,0,0,0,0,0,2.0,0,4,,,57.5631847,5,53,3,2,,,,2,2,4,3
2019,214.3249195,10,101,1,0,0,0,0,0,2.0,0,3,,,214.3249195,10,101,1,2,,,,2,3,3,3
2019,4.108430329,6,64,4,0,0,0,0,0,2.0,0,4,,,4.108430329,6,64,4,2,,,,2,3,4,4
2019,279.0689436,13,133,3,0,0,0,0,0,2.0,0,4,,,279.0689436,13,133,3,2,,,,2,3,4,4
2019,2109.784803,6,61,1,0,0,0,0,0,2.0,0,3,,,2109.784803,6,61,1,2,,,,2,3,3,3
2019,381.673761,13,132,2,1,0,0,1,3,2.0,0,4,,,381.673761,13,132,2,1,0,0,1,2,3,4,4
2019,51.94971263,9,93,3,0,0,0,0,0,2.0,0,3,,,51.94971263,9,93,3,2,,,,2,3,3,3
2019,3676.072548,4,41,1,0,0,0,0,0,2.0,0,4,,,3676.072548,4,41,1,2,,,,2,2,5,4
2019,182.6046859,2,21,1,1,0,1,0,2,2.0,0,3,,,182.6046859,2,21,1,1,0,1,0,2,2,3,3
2019,1301.518152,13,131,1,0,0,0,0,0,2.0,0,3,,,1301.518152,13,131,1,2,,,,2,3,3,3
2019,259.8144082,13,133,3,1,1,0,0,1,3.0,0,2,,,259.8144082,13,133,3,1,1,0,0,3,3,3,2
2019,2109.784803,6,61,1,0,0,0,0,0,2.0,0,3,,,2109.784803,6,61,1,2,,,,2,3,3,3
2019,12.26452439,1,11,1,1,0,1,0,2,2.0,0,4,,,12.26452439,1,11,1,1,0,1,0,2,3,3,4
2019,191.4199164,13,133,3,0,0,0,0,0,2.0,0,3,,,191.4199164,13,133,3,2,,,,2,3,3,3
2019,118.3552838,8,83,3,0,0,0,0,0,2.0,0,4,,,118.3552838,8,83,3,2,,,,2,3,5,3
2019,33.28447785,7,72,2,0,0,0,0,0,,0,3,,,33.28447785,7,72,2,2,,,,,2,2,4
