year,weight,industry,industry_size,firm_size,it_org_any,it_org_internal,it_org_mixed,it_org_outsource,it_org_type,it_invest_share_std4,it_invest_share_pct,ai_use,proc_improve,innov_outcome,decision_improve,weight_raw,industry_raw,industry_size_raw,it_org_any_raw,it_org_internal_raw,it_org_mixed_raw,it_org_outsource_raw,it_invest_share_raw,ai_use_raw,proc_improve_raw,decision_improve_raw,innov_outcome_raw
2020,33.43173353,11,111,,0,0,0,0,0,1,,0,3,1,4,33.43173353,11,111,2,,,,1,2,3,4,1
2020,33.43173353,11,111,,0,0,0,0,0,1,,0,4,4,3,33.43173353,11,111,2,,,,1,2,4,3,4
2020,33.43173353,11,111,,0,0,0,0,0,1,,0,2,1,3,33.43173353,11,111,2,,,,1,2,2,3,1
2020,33.43173353,11,111,,0,0,0,0,0,1,,0,2,3,5,33.43173353,11,111,2,,,,1,2,2,5,3
2020,33.43173353,11,111,,0,0,0,0,0,1,,0,3,1,2,33.43173353,11,111,2,,,,1,2,3,2,1
2020,33.43173353,11,111,,0,0,0,0,0,1,,0,4,2,4,33.43173353,11,111,2,,,,1,3,4,4,2
2020,33.43173353,11,111,,1,1,1,0,4,1,,1,5,5,5,33.43173353,11,111,1,1,1,0,1,1,5,5,5
2020,43.29119778,11,111,,1,0,1,0,2,1,,0,4,2,4,43.29119778,11,111,1,0,1,0,1,2,4,4,2
2020,33.43173353,11,111,,0,0,0,0,0,1,,0,4,3,3,33.43173353,11,111,2,,,,1,3,4,3,3
2020,33.43173353,11,111,,0,0,0,0,0,1,,0,5,4,5,33.43173353,11,111,2,,,,1,3,5,5,4
2020,33.43173353,11,111,,1,0,0,1,3,1,,0,4,3,5,33.43173353,11,111,1,0,0,1,1,3,4,5,3
2020,33.43173353,11,111,,1,0,0,1,3,1,,0,4,3,4,33.43173353,11,111,1,0,0,1,1,2,4,4,3
2020,33.43173353,11,111,,0,0,0,0,0,1,,0,4,4,4,33.43173353,11,111,2,,,,1,3,4,4,4
2020,33.43173353,11,111,,0,0,0,0,0,1,,0,4,4,3,33.43173353,11,111,2,,,,1,3,4,3,4
2020,43.29119778,11,111,,0,0,0,0,0,1,,0,4,2,3,43.29119778,11,111,2,,,,1,3,4,3,2
2020,33.43173353,11,111,,1,0,1,0,2,1,,0,4,3,3,33.43173353,11,111,1,0,1,0,1,2,4,3,3
2020,33.43173353,11,111,,0,0,0,0,0,1,,0,4,2,4,33.43173353,11,111,2,,,,1,2,4,4,2
2020,33.43173353,11,111,,0,0,0,0,0,1,,0,3,3,4,33.43173353,11,111,2,,,,1,2,3,4,3
2020,33.43173353,11,111,,1,0,0,1,3,1,,0,4,2,3,33.43173353,11,111,1,0,0,1,1,2,4,3,2
2020,33.43173353,11,111,,0,0,0,0,0,1,,0,3,2,3,33.43173353,11,111,2,,,,1,2,3,3,2
2020,33.43173353,11,111,,1,0,0,1,3,1,,0,3,3,2,33.43173353,11,111,1,0,0,1,1,2,3,2,3
2020,33.43173353,11,111,,0,0,0,0,0,1,,0,3,3,2,33.43173353,11,111,2,,,,1,2,3,2,3
2020,33.43173353,11,111,,0,0,0,0,0,1,,0,4,3,3,33.43173353,11,111,2,,,,1,2,4,3,3
2020,6.787653574,11,112,,1,0,0,1,3,1,,0,3,2,3,6.787653574,11,112,1,0,0,1,1,3,3,3,2
2020,6.787653574,11,112,,1,1,0,0,1,1,,0,5,3,4,6.787653574,11,112,1,1,0,0,1,2,5,4,3
2020,6.787653574,11,112,,1,1,0,1,4,1,,0,4,3,4,6.787653574,11,112,1,1,0,1,1,2,4,4,3
2020,6.787653574,11,112,,0,0,0,0,0,1,,0,3,3,4,6.787653574,11,112,2,,,,1,2,3,4,3
2020,6.787653574,11,112,,1,0,0,1,3,1,,0,5,4,4,6.787653574,11,112,1,0,0,1,1,2,5,4,4
2020,6.787653574,11,112,,1,0,0,1,3,1,,0,4,2,4,6.787653574,11,112,1,0,0,1,1,3,4,4,2
2020,6.787653574,11,112,,1,0,1,0,2,1,,0,5,5,4,6.787653574,11,112,1,0,1,0,1,3,5,4,5
2020,6.787653574,11,112,,0,0,0,0,0,1,,0,3,2,4,6.787653574,11,112,2,,,,1,3,3,4,2
2020,6.787653574,11,112,,1,1,0,0,1,1,,0,5,2,4,6.787653574,11,112,1,1,0,0,1,2,5,4,2
2020,6.787653574,11,112,,1,0,0,1,3,1,,0,4,3,4,6.787653574,11,112,1,0,0,1,1,3,4,4,3
2020,6.787653574,11,112,,0,0,0,0,0,1,,0,2,1,2,6.787653574,11,112,2,,,,1,2,2,2,1
2020,6.787653574,11,112,,0,0,0,0,0,1,,0,3,2,2,6.787653574,11,112,2,,,,1,2,3,2,2
2020,6.787653574,11,112,,1,0,1,0,2,1,,0,3,1,3,6.787653574,11,112,1,0,1,0,1,3,3,3,1
2020,6.787653574,11,112,,1,0,1,0,2,1,,0,3,3,4,6.787653574,11,112,1,0,1,0,1,2,3,4,3
2020,6.787653574,11,112,,0,0,0,0,0,1,,0,2,1,2,6.787653574,11,112,2,,,,1,2,2,2,1
2020,6.787653574,11,112,,0,0,0,0,0,1,,0,2,1,2,6.787653574,11,112,2,,,,1,2,2,2,1
2020,6.787653574,11,112,,1,1,0,0,1,1,,0,5,5,4,6.787653574,11,112,1,1,0,0,1,2,5,4,5
2020,6.787653574,11,112,,0,0,0,0,0,1,,0,3,1,4,6.787653574,11,112,2,,,,1,2,3,4,1
2020,6.787653574,11,112,,0,0,0,0,0,1,,0,1,2,2,6.787653574,11,112,2,,,,1,2,1,2,2
2020,6.787653574,11,112,,1,1,0,1,4,1,,0,5,2,4,6.787653574,11,112,1,1,0,1,1,3,5,4,2
2020,6.787653574,11,112,,1,0,0,1,3,1,,0,4,2,3,6.787653574,11,112,1,0,0,1,1,3,4,3,2
2020,6.787653574,11,112,,1,1,0,1,4,1,,0,4,3,4,6.787653574,11,112,1,1,0,1,1,3,4,4,3
2020,6.787653574,11,112,,1,0,0,1,3,1,,0,3,3,4,6.787653574,11,112,1,0,0,1,1,3,3,4,3
2020,6.787653574,11,112,,1,1,0,0,1,1,,0,5,2,4,6.787653574,11,112,1,1,0,0,1,2,5,4,2
2020,6.787653574,11,112,,1,0,0,1,3,1,,0,4,3,3,6.787653574,11,112,1,0,0,1,1,2,4,3,3
2020,6.787653574,11,112,,1,0,1,0,2,1,,0,4,2,4,6.787653574,11,112,1,0,1,0,1,2,4,4,2
2020,6.787653574,11,112,,1,0,0,1,3,1,,0,4,3,3,6.787653574,11,112,1,0,0,1,1,3,4,3,3
2020,6.787653574,11,112,,1,0,1,0,2,1,,0,5,4,3,6.787653574,11,112,1,0,1,0,1,2,5,3,4
2020,6.787653574,11,112,,1,0,1,0,2,1,,0,5,4,4,6.787653574,11,112,1,0,1,0,1,3,5,4,4
2020,29.11893993,12,121,,0,0,0,0,0,1,,0,5,2,5,29.11893993,12,121,2,,,,1,2,5,5,2
2020,29.11893993,12,121,,1,0,1,0,2,1,,0,4,4,3,29.11893993,12,121,1,0,1,0,1,3,4,3,4
2020,29.11893993,12,121,,0,0,0,0,0,1,,0,4,4,4,29.11893993,12,121,2,,,,1,2,4,4,4
2020,37.70650381,12,121,,0,0,0,0,0,1,,0,3,1,1,37.70650381,12,121,2,,,,1,3,3,1,1
2020,29.11893993,12,121,,0,0,0,0,0,1,,0,4,2,3,29.11893993,12,121,2,,,,1,2,4,3,2
2020,29.11893993,12,121,,0,0,0,0,0,1,,0,4,2,3,29.11893993,12,121,2,,,,1,2,4,3,2
2020,29.11893993,12,121,,0,0,0,0,0,1,,0,4,2,3,29.11893993,12,121,2,,,,1,2,4,3,2
2020,29.11893993,12,121,,0,0,0,0,0,1,,0,4,2,2,29.11893993,12,121,2,,,,1,3,4,2,2
2020,29.11893993,12,121,,0,0,0,0,0,1,,0,3,1,2,29.11893993,12,121,2,,,,1,3,3,2,1
2020,29.11893993,12,121,,1,0,1,0,2,1,,0,4,2,3,29.11893993,12,121,1,0,1,0,1,2,4,3,2
2020,29.11893993,12,121,,1,0,0,1,3,1,,0,4,1,3,29.11893993,12,121,1,0,0,1,1,3,4,3,1
2020,29.11893993,12,121,,0,0,0,0,0,1,,0,2,1,1,29.11893993,12,121,2,,,,1,3,2,1,1
2020,37.70650381,12,121,,0,0,0,0,0,1,,0,3,2,3,37.70650381,12,121,2,,,,1,3,3,3,2
2020,29.11893993,12,121,,1,0,0,1,3,1,,0,5,3,3,29.11893993,12,121,1,0,0,1,1,2,5,3,3
2020,6.637626566,12,122,,0,0,0,0,0,1,,0,2,2,2,6.637626566,12,122,2,,,,1,2,2,2,2
2020,6.637626566,12,122,,0,0,0,0,0,1,,0,5,2,5,6.637626566,12,122,2,,,,1,2,5,5,2
2020,6.637626566,12,122,,1,0,0,1,3,1,,0,5,2,4,6.637626566,12,122,1,0,0,1,1,2,5,4,2
2020,6.637626566,12,122,,0,0,0,0,0,1,,0,3,3,3,6.637626566,12,122,2,,,,1,2,3,3,3
2020,8.595151198,12,122,,1,0,1,0,2,1,,0,5,3,5,8.595151198,12,122,1,0,1,0,1,2,5,5,3
2020,6.637626566,12,122,,0,0,0,0,0,1,,0,4,3,4,6.637626566,12,122,2,,,,1,2,4,4,3
2020,6.637626566,12,122,,1,0,1,0,2,1,,0,4,3,4,6.637626566,12,122,1,0,1,0,1,3,4,4,3
2020,6.637626566,12,122,,0,0,0,0,0,1,,0,5,4,3,6.637626566,12,122,2,,,,1,2,5,3,4
2020,6.637626566,12,122,,0,0,0,0,0,1,,0,3,1,2,6.637626566,12,122,2,,,,1,2,3,2,1
2020,6.637626566,12,122,,0,0,0,0,0,1,,0,4,3,4,6.637626566,12,122,2,,,,1,2,4,4,3
2020,6.637626566,12,122,,1,1,0,1,4,1,,1,4,3,4,6.637626566,12,122,1,1,0,1,1,1,4,4,3
2020,6.637626566,12,122,,0,0,0,0,0,1,,0,5,4,5,6.637626566,12,122,2,,,,1,3,5,5,4
2020,6.637626566,12,122,,0,0,0,0,0,1,,0,5,3,5,6.637626566,12,122,2,,,,1,2,5,5,3
2020,6.637626566,12,122,,0,0,0,0,0,1,,0,4,3,4,6.637626566,12,122,2,,,,1,3,4,4,3
2020,6.637626566,12,122,,1,0,1,1,4,1,,0,3,3,4,6.637626566,12,122,1,0,1,1,1,2,3,4,3
2020,6.637626566,12,122,,1,0,1,1,4,1,,0,4,3,3,6.637626566,12,122,1,0,1,1,1,2,4,3,3
2020,6.637626566,12,122,,1,0,0,1,3,1,,0,3,3,3,6.637626566,12,122,1,0,0,1,1,3,3,3,3
2020,21.03115849,13,131,,0,0,0,0,0,1,,0,3,3,4,21.03115849,13,131,2,,,,1,3,3,4,3
2020,21.03115849,13,131,,1,0,1,1,4,1,,0,4,3,3,21.03115849,13,131,1,0,1,1,1,2,4,3,3
2020,21.03115849,13,131,,1,0,1,0,2,1,,0,5,5,5,21.03115849,13,131,1,0,1,0,1,2,5,5,5
2020,3.249812748,13,132,,0,0,0,0,0,1,,0,4,4,3,3.249812748,13,132,2,,,,1,3,4,3,4
2020,2.509675855,13,132,,1,0,0,1,3,1,,0,4,1,1,2.509675855,13,132,1,0,0,1,1,3,4,1,1
2020,2.509675855,13,132,,0,0,0,0,0,1,,0,5,3,4,2.509675855,13,132,2,,,,1,3,5,4,3
2020,2.509675855,13,132,,0,0,0,0,0,1,,0,3,1,3,2.509675855,13,132,2,,,,1,2,3,3,1
2020,2.509675855,13,132,,1,0,1,0,2,1,,0,5,5,5,2.509675855,13,132,1,0,1,0,1,2,5,5,5
2020,2.509675855,13,132,,0,0,0,0,0,1,,0,4,3,4,2.509675855,13,132,2,,,,1,3,4,4,3
2020,2.509675855,13,132,,0,0,0,0,0,1,,0,4,5,4,2.509675855,13,132,2,,,,1,2,4,4,5
2020,2.509675855,13,132,,1,1,0,0,1,1,,0,4,4,4,2.509675855,13,132,1,1,0,0,1,2,4,4,4
2020,2.509675855,13,132,,1,1,0,0,1,1,,1,5,5,5,2.509675855,13,132,1,1,0,0,1,1,5,5,5
2020,34.97510135,14,141,,1,0,0,1,3,1,,0,4,3,3,34.97510135,14,141,1,0,0,1,1,2,4,3,3
2020,34.97510135,14,141,,0,0,0,0,0,1,,0,4,2,4,34.97510135,14,141,2,,,,1,2,4,4,2
2020,34.97510135,14,141,,0,0,0,0,0,1,,0,4,3,4,34.97510135,14,141,2,,,,1,2,4,4,3
2020,34.97510135,14,141,,0,0,0,0,0,1,,0,4,3,3,34.97510135,14,141,2,,,,1,2,4,3,3
2020,34.97510135,14,141,,0,0,0,0,0,1,,0,5,3,4,34.97510135,14,141,2,,,,1,2,5,4,3
2020,34.97510135,14,141,,0,0,0,0,0,1,,0,4,3,3,34.97510135,14,141,2,,,,1,2,4,3,3
2020,34.97510135,14,141,,0,0,0,0,0,1,,0,4,3,4,34.97510135,14,141,2,,,,1,2,4,4,3
2020,34.97510135,14,141,,0,0,0,0,0,1,,0,4,3,4,34.97510135,14,141,2,,,,1,2,4,4,3
2020,34.97510135,14,141,,1,0,1,0,2,1,,0,5,4,3,34.97510135,14,141,1,0,1,0,1,3,5,3,4
2020,7.842743587,14,142,,0,0,0,0,0,1,,0,4,2,2,7.842743587,14,142,2,,,,1,2,4,2,2
2020,7.842743587,14,142,,0,0,0,0,0,1,,0,4,2,3,7.842743587,14,142,2,,,,1,2,4,3,2
2020,7.842743587,14,142,,0,0,0,0,0,1,,0,4,3,2,7.842743587,14,142,2,,,,1,2,4,2,3
2020,7.842743587,14,142,,0,0,0,0,0,1,,0,2,1,1,7.842743587,14,142,2,,,,1,3,2,1,1
2020,7.842743587,14,142,,0,0,0,0,0,1,,0,3,2,3,7.842743587,14,142,2,,,,1,3,3,3,2
2020,7.842743587,14,142,,0,0,0,0,0,1,,0,4,3,4,7.842743587,14,142,2,,,,1,3,4,4,3
2020,7.842743587,14,142,,0,0,0,0,0,1,,0,5,4,5,7.842743587,14,142,2,,,,1,3,5,5,4
2020,7.842743587,14,142,,1,0,0,1,3,1,,0,5,3,5,7.842743587,14,142,1,0,0,1,1,2,5,5,3
2020,7.842743587,14,142,,1,0,0,1,3,1,,0,4,4,3,7.842743587,14,142,1,0,0,1,1,3,4,3,4
2020,7.842743587,14,142,,0,0,0,0,0,1,,0,4,4,4,7.842743587,14,142,2,,,,1,3,4,4,4
2020,7.842743587,14,142,,0,0,0,0,0,1,,0,5,5,5,7.842743587,14,142,2,,,,1,3,5,5,5
2020,7.842743587,14,142,,0,0,0,0,0,1,,0,4,3,4,7.842743587,14,142,2,,,,1,3,4,4,3
2020,5.34073149,15,151,,0,0,0,0,0,1,,0,4,3,4,5.34073149,15,151,2,,,,1,2,4,4,3
2020,5.34073149,15,151,,0,0,0,0,0,1,,0,3,2,3,5.34073149,15,151,2,,,,1,2,3,3,2
2020,5.34073149,15,151,,0,0,0,0,0,1,,0,4,3,3,5.34073149,15,151,2,,,,1,2,4,3,3
2020,5.34073149,15,151,,0,0,0,0,0,1,,0,4,3,4,5.34073149,15,151,2,,,,1,3,4,4,3
2020,5.34073149,15,151,,0,0,0,0,0,1,,0,5,4,5,5.34073149,15,151,2,,,,1,2,5,5,4
2020,5.34073149,15,151,,0,0,0,0,0,1,,0,3,1,2,5.34073149,15,151,2,,,,1,3,3,2,1
2020,5.34073149,15,151,,0,0,0,0,0,1,,0,4,1,3,5.34073149,15,151,2,,,,1,3,4,3,1
2020,5.34073149,15,151,,0,0,0,0,0,1,,0,5,3,3,5.34073149,15,151,2,,,,1,3,5,3,3
2020,5.34073149,15,151,,0,0,0,0,0,1,,0,3,1,3,5.34073149,15,151,2,,,,1,2,3,3,1
2020,5.34073149,15,151,,0,0,0,0,0,1,,0,3,1,1,5.34073149,15,151,2,,,,1,3,3,1,1
2020,5.34073149,15,151,,0,0,0,0,0,1,,0,4,1,3,5.34073149,15,151,2,,,,1,3,4,3,1
2020,5.34073149,15,151,,0,0,0,0,0,1,,0,4,1,1,5.34073149,15,151,2,,,,1,3,4,1,1
2020,5.34073149,15,151,,0,0,0,0,0,1,,0,4,1,1,5.34073149,15,151,2,,,,1,3,4,1,1
2020,3.409404092,15,152,,0,0,0,0,0,1,,0,5,3,4,3.409404092,15,152,2,,,,1,3,5,4,3
2020,3.409404092,15,152,,0,0,0,0,0,1,,0,4,3,3,3.409404092,15,152,2,,,,1,2,4,3,3
2020,35.51091133,16,161,,0,0,0,0,0,1,,0,4,2,3,35.51091133,16,161,2,,,,1,3,4,3,2
2020,27.42338825,16,161,,0,0,0,0,0,1,,0,4,2,4,27.42338825,16,161,2,,,,1,3,4,4,2
2020,35.51091133,16,161,,0,0,0,0,0,1,,0,3,1,3,35.51091133,16,161,2,,,,1,3,3,3,1
2020,27.42338825,16,161,,1,0,0,1,3,1,,1,5,3,4,27.42338825,16,161,1,0,0,1,1,1,5,4,3
2020,35.51091133,16,161,,0,0,0,0,0,1,,0,3,2,2,35.51091133,16,161,2,,,,1,2,3,2,2
2020,27.42338825,16,161,,1,0,0,1,3,1,,0,4,4,2,27.42338825,16,161,1,0,0,1,1,2,4,2,4
2020,7.135944066,1,11,,0,0,0,0,0,1,,0,4,3,3,7.135944066,1,11,2,,,,1,2,4,3,3
2020,58.15102846,2,21,,0,0,0,0,0,1,,0,4,2,4,58.15102846,2,21,2,,,,1,2,4,4,2
2020,44.90727416,2,21,,0,0,0,0,0,1,,0,4,1,4,44.90727416,2,21,2,,,,1,2,4,4,1
2020,58.15102846,2,21,,0,0,0,0,0,1,,0,5,4,4,58.15102846,2,21,2,,,,1,2,5,4,4
2020,44.90727416,2,21,,0,0,0,0,0,1,,0,4,4,4,44.90727416,2,21,2,,,,1,2,4,4,4
2020,58.15102846,2,21,,0,0,0,0,0,1,,0,3,2,4,58.15102846,2,21,2,,,,1,2,3,4,2
2020,44.90727416,2,21,,0,0,0,0,0,1,,0,3,2,3,44.90727416,2,21,2,,,,1,3,3,3,2
2020,44.90727416,2,21,,0,0,0,0,0,1,,0,5,5,4,44.90727416,2,21,2,,,,1,3,5,4,5
2020,44.90727416,2,21,,0,0,0,0,0,1,,0,4,2,3,44.90727416,2,21,2,,,,1,3,4,3,2
2020,44.90727416,2,21,,0,0,0,0,0,1,,0,1,3,1,44.90727416,2,21,2,,,,1,2,1,1,3
2020,44.90727416,2,21,,0,0,0,0,0,1,,0,3,3,4,44.90727416,2,21,2,,,,1,3,3,4,3
2020,58.15102846,2,21,,0,0,0,0,0,1,,0,1,3,1,58.15102846,2,21,2,,,,1,2,1,1,3
2020,9.40433038,2,22,,0,0,0,0,0,1,,0,3,2,3,9.40433038,2,22,2,,,,1,3,3,3,2
2020,9.40433038,2,22,,0,0,0,0,0,1,,0,4,3,4,9.40433038,2,22,2,,,,1,3,4,4,3
2020,9.40433038,2,22,,1,0,0,1,3,1,,0,5,3,4,9.40433038,2,22,1,0,0,1,1,2,5,4,3
2020,9.40433038,2,22,,1,0,0,1,3,1,,0,4,2,3,9.40433038,2,22,1,0,0,1,1,3,4,3,2
2020,9.40433038,2,22,,1,0,0,1,3,1,,0,4,3,3,9.40433038,2,22,1,0,0,1,1,3,4,3,3
2020,9.40433038,2,22,,0,0,0,0,0,1,,0,4,5,5,9.40433038,2,22,2,,,,1,2,4,5,5
2020,9.40433038,2,22,,0,0,0,0,0,1,,0,3,2,3,9.40433038,2,22,2,,,,1,3,3,3,2
2020,9.40433038,2,22,,1,0,0,1,3,1,,0,3,2,3,9.40433038,2,22,1,0,0,1,1,2,3,3,2
2020,9.40433038,2,22,,1,0,1,0,2,1,,0,5,4,4,9.40433038,2,22,1,0,1,0,1,2,5,4,4
2020,9.40433038,2,22,,1,0,0,1,3,1,,1,4,2,4,9.40433038,2,22,1,0,0,1,1,1,4,4,2
2020,9.40433038,2,22,,1,1,0,0,1,1,,0,5,1,5,9.40433038,2,22,1,1,0,0,1,2,5,5,1
2020,9.40433038,2,22,,1,1,0,0,1,1,,1,5,4,4,9.40433038,2,22,1,1,0,0,1,1,5,4,4
2020,38.55158118,4,41,,0,0,0,0,0,1,,0,3,1,2,38.55158118,4,41,2,,,,1,2,3,2,1
2020,38.55158118,4,41,,0,0,0,0,0,1,,0,5,2,2,38.55158118,4,41,2,,,,1,2,5,2,2
2020,38.55158118,4,41,,1,0,1,0,2,1,,0,3,3,3,38.55158118,4,41,1,0,1,0,1,3,3,3,3
2020,38.55158118,4,41,,0,0,0,0,0,1,,0,4,1,1,38.55158118,4,41,2,,,,1,2,4,1,1
2020,38.55158118,4,41,,0,0,0,0,0,1,,0,5,2,3,38.55158118,4,41,2,,,,1,2,5,3,2
2020,38.55158118,4,41,,0,0,0,0,0,1,,0,3,2,3,38.55158118,4,41,2,,,,1,2,3,3,2
2020,38.55158118,4,41,,0,0,0,0,0,1,,0,4,2,2,38.55158118,4,41,2,,,,1,2,4,2,2
2020,38.55158118,4,41,,0,0,0,0,0,1,,0,5,3,3,38.55158118,4,41,2,,,,1,2,5,3,3
2020,38.55158118,4,41,,0,0,0,0,0,1,,0,3,3,2,38.55158118,4,41,2,,,,1,2,3,2,3
2020,38.55158118,4,41,,0,0,0,0,0,1,,0,3,2,3,38.55158118,4,41,2,,,,1,2,3,3,2
2020,38.55158118,4,41,,0,0,0,0,0,1,,0,4,3,4,38.55158118,4,41,2,,,,1,2,4,4,3
2020,38.55158118,4,41,,0,0,0,0,0,1,,0,4,3,4,38.55158118,4,41,2,,,,1,2,4,4,3
2020,38.55158118,4,41,,0,0,0,0,0,1,,0,4,3,4,38.55158118,4,41,2,,,,1,3,4,4,3
2020,38.55158118,4,41,,0,0,0,0,0,1,,0,3,3,3,38.55158118,4,41,2,,,,1,2,3,3,3
2020,7.480969266,4,42,,0,0,0,0,0,1,,0,3,3,4,7.480969266,4,42,2,,,,1,3,3,4,3
2020,7.480969266,4,42,,1,0,0,1,3,1,,0,3,3,3,7.480969266,4,42,1,0,0,1,1,3,3,3,3
2020,7.480969266,4,42,,0,0,0,0,0,1,,0,3,3,4,7.480969266,4,42,2,,,,1,3,3,4,3
2020,7.480969266,4,42,,0,0,0,0,0,1,,0,4,1,2,7.480969266,4,42,2,,,,1,2,4,2,1
2020,7.480969266,4,42,,0,0,0,0,0,1,,0,3,1,3,7.480969266,4,42,2,,,,1,3,3,3,1
2020,7.480969266,4,42,,0,0,0,0,0,1,,0,4,4,2,7.480969266,4,42,2,,,,1,2,4,2,4
2020,7.480969266,4,42,,0,0,0,0,0,1,,0,2,1,1,7.480969266,4,42,2,,,,1,3,2,1,1
2020,7.480969266,4,42,,0,0,0,0,0,1,,0,4,1,3,7.480969266,4,42,2,,,,1,3,4,3,1
2020,7.480969266,4,42,,0,0,0,0,0,1,,0,4,1,3,7.480969266,4,42,2,,,,1,2,4,3,1
2020,7.480969266,4,42,,0,0,0,0,0,1,,0,3,1,1,7.480969266,4,42,2,,,,1,3,3,1,1
2020,7.480969266,4,42,,0,0,0,0,0,1,,0,4,1,1,7.480969266,4,42,2,,,,1,3,4,1,1
2020,7.480969266,4,42,,0,0,0,0,0,1,,0,5,4,4,7.480969266,4,42,2,,,,1,2,5,4,4
2020,7.480969266,4,42,,1,0,0,1,3,1,,0,5,5,5,7.480969266,4,42,1,0,0,1,1,2,5,5,5
2020,7.480969266,4,42,,0,0,0,0,0,1,,0,4,4,3,7.480969266,4,42,2,,,,1,2,4,3,4
2020,7.480969266,4,42,,1,0,0,1,3,1,,0,5,3,2,7.480969266,4,42,1,0,0,1,1,2,5,2,3
2020,7.480969266,4,42,,1,0,0,1,3,1,,0,3,3,4,7.480969266,4,42,1,0,0,1,1,2,3,4,3
2020,7.480969266,4,42,,0,0,0,0,0,1,,0,3,3,3,7.480969266,4,42,2,,,,1,2,3,3,3
2020,7.480969266,4,42,,0,0,0,0,0,1,,0,3,3,3,7.480969266,4,42,2,,,,1,3,3,3,3
2020,41.25374058,5,51,,0,0,0,0,0,1,,0,4,2,4,41.25374058,5,51,2,,,,1,3,4,4,2
2020,41.25374058,5,51,,0,0,0,0,0,1,,0,3,3,3,41.25374058,5,51,2,,,,1,3,3,3,3
2020,41.25374058,5,51,,1,1,0,0,1,1,,0,3,2,4,41.25374058,5,51,1,1,0,0,1,3,3,4,2
2020,41.25374058,5,51,,1,0,1,1,4,1,,0,5,5,5,41.25374058,5,51,1,0,1,1,1,2,5,5,5
2020,41.25374058,5,51,,1,0,1,1,4,1,,1,4,2,4,41.25374058,5,51,1,0,1,1,1,1,4,4,2
2020,41.25374058,5,51,,0,0,0,0,0,1,,0,4,3,3,41.25374058,5,51,2,,,,1,2,4,3,3
2020,41.25374058,5,51,,0,0,0,0,0,1,,0,4,3,3,41.25374058,5,51,2,,,,1,2,4,3,3
2020,41.25374058,5,51,,1,0,1,0,2,1,,0,4,4,3,41.25374058,5,51,1,0,1,0,1,2,4,3,4
2020,41.25374058,5,51,,0,0,0,0,0,1,,0,3,3,1,41.25374058,5,51,2,,,,1,2,3,1,3
2020,41.25374058,5,51,,0,0,0,0,0,1,,0,4,3,3,41.25374058,5,51,2,,,,1,2,4,3,3
2020,41.25374058,5,51,,0,0,0,0,0,1,,0,4,3,3,41.25374058,5,51,2,,,,1,2,4,3,3
2020,41.25374058,5,51,,0,0,0,0,0,1,,0,5,5,4,41.25374058,5,51,2,,,,1,2,5,4,5
2020,41.25374058,5,51,,1,1,0,0,1,1,,0,4,3,3,41.25374058,5,51,1,1,0,0,1,2,4,3,3
2020,41.25374058,5,51,,0,0,0,0,0,1,,0,4,1,4,41.25374058,5,51,2,,,,1,2,4,4,1
2020,41.25374058,5,51,,0,0,0,0,0,1,,0,3,4,3,41.25374058,5,51,2,,,,1,3,3,3,4
2020,41.25374058,5,51,,0,0,0,0,0,1,,0,4,4,4,41.25374058,5,51,2,,,,1,2,4,4,4
2020,41.25374058,5,51,,0,0,0,0,0,1,,0,5,5,4,41.25374058,5,51,2,,,,1,2,5,4,5
2020,41.25374058,5,51,,0,0,0,0,0,1,,0,5,4,4,41.25374058,5,51,2,,,,1,2,5,4,4
2020,41.25374058,5,51,,0,0,0,0,0,1,,0,4,4,4,41.25374058,5,51,2,,,,1,2,4,4,4
2020,41.25374058,5,51,,1,0,1,0,2,1,,0,5,3,5,41.25374058,5,51,1,0,1,0,1,2,5,5,3
2020,41.25374058,5,51,,0,0,0,0,0,1,,0,5,4,4,41.25374058,5,51,2,,,,1,2,5,4,4
2020,41.25374058,5,51,,0,0,0,0,0,1,,0,4,4,4,41.25374058,5,51,2,,,,1,2,4,4,4
2020,41.25374058,5,51,,1,1,0,0,1,1,,0,4,3,4,41.25374058,5,51,1,1,0,0,1,2,4,4,3
2020,53.42001907,5,51,,0,0,0,0,0,1,,0,3,2,4,53.42001907,5,51,2,,,,1,2,3,4,2
2020,41.25374058,5,51,,0,0,0,0,0,1,,0,3,2,2,41.25374058,5,51,2,,,,1,2,3,2,2
2020,41.25374058,5,51,,1,0,0,1,3,1,,0,5,2,4,41.25374058,5,51,1,0,0,1,1,2,5,4,2
2020,41.25374058,5,51,,0,0,0,0,0,1,,0,3,1,1,41.25374058,5,51,2,,,,1,3,3,1,1
2020,41.25374058,5,51,,0,0,0,0,0,1,,0,3,2,3,41.25374058,5,51,2,,,,1,3,3,3,2
2020,41.25374058,5,51,,1,0,0,1,3,1,,0,4,2,2,41.25374058,5,51,1,0,0,1,1,3,4,2,2
2020,41.25374058,5,51,,1,0,0,1,3,1,,0,3,3,3,41.25374058,5,51,1,0,0,1,1,2,3,3,3
2020,41.25374058,5,51,,1,0,0,1,3,1,,0,4,3,5,41.25374058,5,51,1,0,0,1,1,2,4,5,3
2020,41.25374058,5,51,,1,0,0,1,3,1,,0,4,3,3,41.25374058,5,51,1,0,0,1,1,2,4,3,3
2020,7.462769127,5,52,,1,0,0,1,3,1,,0,3,2,4,7.462769127,5,52,1,0,0,1,1,3,3,4,2
