year,weight,industry,industry_size,firm_size,it_org_any,it_org_internal,it_org_mixed,it_org_outsource,it_org_type,it_invest_share_std4,it_invest_share_pct,ai_use,proc_improve,innov_outcome,decision_improve,weight_raw,industry_raw,industry_size_raw,firm_size_raw,it_org_any_raw,it_org_internal_raw,it_org_mixed_raw,it_org_outsource_raw,it_invest_share_raw,ai_use_raw,proc_improve_raw,decision_improve_raw,innov_outcome_raw
2024,6.82512207221686,4,42,2,0,0,0,0,0,1,1.0,0,5,4,4,6.82512207221686,4,42,2,2,,,,1,2,5,4,4
2024,6.82512207221686,4,42,2,1,0,1,1,4,1,1.0,1,5,4,4,6.82512207221686,4,42,2,1,0,1,1,1,1,5,4,4
2024,6.82512207221686,4,42,2,0,0,0,0,0,1,1.0,1,5,3,4,6.82512207221686,4,42,2,2,,,,1,1,5,4,3
2024,6.82512207221686,4,42,2,1,0,1,0,2,1,1.0,1,2,2,2,6.82512207221686,4,42,2,1,0,1,0,1,1,2,2,2
2024,6.82512207221686,4,42,2,0,0,0,0,0,2,4.0,1,4,2,3,6.82512207221686,4,42,2,2,,,,4,1,4,3,2
2024,6.82512207221686,4,42,2,0,0,0,0,0,1,1.0,1,4,2,3,6.82512207221686,4,42,2,2,,,,1,1,4,3,2
2024,6.82512207221686,4,42,2,0,0,0,0,0,1,1.0,1,4,3,4,6.82512207221686,4,42,2,2,,,,1,1,4,4,3
2024,6.82512207221686,4,42,2,0,0,0,0,0,1,1.0,0,4,4,5,6.82512207221686,4,42,2,2,,,,1,2,4,5,4
2024,6.82512207221686,4,42,2,1,1,0,0,1,1,1.0,0,4,3,3,6.82512207221686,4,42,2,1,1,0,0,1,2,4,3,3
2024,6.56242336433555,4,42,2,1,0,0,1,3,2,2.0,1,4,3,3,6.56242336433555,4,42,2,1,0,0,1,2,1,4,3,3
2024,6.56242336433555,4,42,2,1,1,1,0,4,1,1.0,1,4,3,3,6.56242336433555,4,42,2,1,1,1,0,1,1,4,3,3
2024,6.88455860850955,4,42,2,0,0,0,0,0,3,5.0,0,3,4,4,6.88455860850955,4,42,2,2,,,,5,2,3,4,4
2024,6.88455860850955,4,42,2,0,0,0,0,0,1,1.0,0,5,5,4,6.88455860850955,4,42,2,2,,,,1,2,5,4,5
2024,6.88455860850955,4,42,2,0,0,0,0,0,1,1.0,0,4,4,3,6.88455860850955,4,42,2,2,,,,1,2,4,3,4
2024,6.88455860850955,4,42,2,1,0,1,1,4,1,1.0,0,4,3,3,6.88455860850955,4,42,2,1,0,1,1,1,2,4,3,3
2024,6.88455860850955,4,42,2,0,0,0,0,0,3,6.0,1,4,3,4,6.88455860850955,4,42,2,2,,,,6,1,4,4,3
2024,6.88455860850955,4,42,2,0,0,0,0,0,1,1.0,1,4,4,4,6.88455860850955,4,42,2,2,,,,1,1,4,4,4
2024,6.89239307721268,4,42,2,0,0,0,0,0,1,1.0,0,5,4,5,6.89239307721268,4,42,2,2,,,,1,2,5,5,4
2024,6.72855125372261,4,42,2,1,1,0,0,1,2,2.0,1,5,3,4,6.72855125372261,4,42,2,1,1,0,0,2,1,5,4,3
2024,6.72855125372261,4,42,2,0,0,0,0,0,1,1.0,1,3,2,2,6.72855125372261,4,42,2,2,,,,1,1,3,2,2
2024,6.72855125372261,4,42,2,1,1,0,0,1,1,1.0,1,5,4,5,6.72855125372261,4,42,2,1,1,0,0,1,1,5,5,4
2024,6.72855125372261,4,42,2,1,1,0,0,1,1,1.0,1,4,3,4,6.72855125372261,4,42,2,1,1,0,0,1,1,4,4,3
2024,6.72855125372261,4,42,2,1,1,1,0,4,1,1.0,1,5,4,5,6.72855125372261,4,42,2,1,1,1,0,1,1,5,5,4
2024,6.6761723177184,4,42,2,0,0,0,0,0,1,1.0,1,3,3,3,6.6761723177184,4,42,2,2,,,,1,1,3,3,3
2024,6.6761723177184,4,42,2,1,0,1,0,2,2,2.0,1,4,3,4,6.6761723177184,4,42,2,1,0,1,0,2,1,4,4,3
2024,6.6761723177184,4,42,2,0,0,0,0,0,1,1.0,1,4,3,4,6.6761723177184,4,42,2,2,,,,1,1,4,4,3
2024,6.6761723177184,4,42,2,0,0,0,0,0,1,1.0,1,3,3,2,6.6761723177184,4,42,2,2,,,,1,1,3,2,3
2024,6.6761723177184,4,42,2,0,0,0,0,0,1,1.0,1,3,3,3,6.6761723177184,4,42,2,2,,,,1,1,3,3,3
2024,6.6761723177184,4,42,2,1,1,1,0,4,2,2.0,1,4,3,4,6.6761723177184,4,42,2,1,1,1,0,2,1,4,4,3
2024,6.6761723177184,4,42,2,1,1,1,0,4,2,2.0,1,3,3,3,6.6761723177184,4,42,2,1,1,1,0,2,1,3,3,3
2024,6.6761723177184,4,42,2,1,1,1,0,4,2,3.0,1,4,3,4,6.6761723177184,4,42,2,1,1,1,0,3,1,4,4,3
2024,6.6761723177184,4,42,2,1,1,1,0,4,2,3.0,1,3,3,3,6.6761723177184,4,42,2,1,1,1,0,3,1,3,3,3
2024,6.6761723177184,4,42,2,1,1,1,0,4,2,3.0,1,4,4,5,6.6761723177184,4,42,2,1,1,1,0,3,1,4,5,4
2024,6.82760061980145,4,42,2,1,0,1,0,2,1,1.0,0,5,4,4,6.82760061980145,4,42,2,1,0,1,0,1,2,5,4,4
2024,6.82760061980145,4,42,2,1,0,1,0,2,3,5.0,0,4,4,4,6.82760061980145,4,42,2,1,0,1,0,5,2,4,4,4
2024,6.82760061980145,4,42,2,1,0,1,0,2,2,3.0,0,3,3,3,6.82760061980145,4,42,2,1,0,1,0,3,2,3,3,3
2024,6.82760061980145,4,42,2,1,0,1,0,2,1,1.0,0,4,3,4,6.82760061980145,4,42,2,1,0,1,0,1,2,4,4,3
2024,6.78301204106928,4,42,2,0,0,0,0,0,2,3.0,0,4,4,4,6.78301204106928,4,42,2,2,,,,3,2,4,4,4
2024,1.75116068228887,4,43,3,1,0,1,0,2,1,1.0,0,5,3,3,1.75116068228887,4,43,3,1,0,1,0,1,2,5,3,3
2024,1.75116068228887,4,43,3,0,0,0,0,0,1,1.0,0,4,3,3,1.75116068228887,4,43,3,2,,,,1,2,4,3,3
2024,1.75116068228887,4,43,3,1,0,1,0,2,1,1.0,1,5,4,4,1.75116068228887,4,43,3,1,0,1,0,1,1,5,4,4
2024,1.75116068228887,4,43,3,0,0,0,0,0,1,1.0,0,4,3,4,1.75116068228887,4,43,3,2,,,,1,2,4,4,3
2024,1.75116068228887,4,43,3,0,0,0,0,0,1,1.0,0,3,2,3,1.75116068228887,4,43,3,2,,,,1,2,3,3,2
2024,1.75116068228887,4,43,3,0,0,0,0,0,1,1.0,1,5,3,4,1.75116068228887,4,43,3,2,,,,1,1,5,4,3
2024,1.75116068228887,4,43,3,0,0,0,0,0,1,1.0,1,5,3,3,1.75116068228887,4,43,3,2,,,,1,1,5,3,3
2024,1.75116068228887,4,43,3,0,0,0,0,0,1,1.0,1,5,3,4,1.75116068228887,4,43,3,2,,,,1,1,5,4,3
2024,1.74766964399413,4,43,3,1,0,1,0,2,1,1.0,0,4,4,4,1.74766964399413,4,43,3,1,0,1,0,1,2,4,4,4
2024,1.74766964399413,4,43,3,1,0,1,0,2,1,1.0,0,4,5,4,1.74766964399413,4,43,3,1,0,1,0,1,2,4,4,5
2024,1.74766964399413,4,43,3,1,0,1,0,2,1,1.0,0,4,3,3,1.74766964399413,4,43,3,1,0,1,0,1,2,4,3,3
2024,1.75772141724798,4,43,3,1,0,1,0,2,1,1.0,0,5,4,4,1.75772141724798,4,43,3,1,0,1,0,1,2,5,4,4
2024,1.75772141724798,4,43,3,1,0,1,0,2,1,1.0,1,5,5,4,1.75772141724798,4,43,3,1,0,1,0,1,1,5,4,5
2024,1.75772141724798,4,43,3,1,0,1,0,2,1,1.0,0,5,4,4,1.75772141724798,4,43,3,1,0,1,0,1,2,5,4,4
2024,1.76067749366591,4,43,3,0,0,0,0,0,1,1.0,1,5,3,3,1.76067749366591,4,43,3,2,,,,1,1,5,3,3
2024,1.76067749366591,4,43,3,0,0,0,0,0,1,1.0,1,4,4,3,1.76067749366591,4,43,3,2,,,,1,1,4,3,4
2024,1.76067749366591,4,43,3,1,0,1,0,2,1,1.0,1,5,4,4,1.76067749366591,4,43,3,1,0,1,0,1,1,5,4,4
2024,1.72898272061503,4,43,3,0,0,0,0,0,1,1.0,1,4,3,5,1.72898272061503,4,43,3,2,,,,1,1,4,5,3
2024,1.72898272061503,4,43,3,1,0,1,0,2,1,1.0,1,3,3,3,1.72898272061503,4,43,3,1,0,1,0,1,1,3,3,3
2024,1.79677676590008,4,43,3,1,0,1,0,2,1,1.0,0,5,4,4,1.79677676590008,4,43,3,1,0,1,0,1,2,5,4,4
2024,1.79677676590008,4,43,3,0,0,0,0,0,1,1.0,0,4,3,4,1.79677676590008,4,43,3,2,,,,1,2,4,4,3
2024,1.79677676590008,4,43,3,0,0,0,0,0,1,1.0,0,3,4,3,1.79677676590008,4,43,3,2,,,,1,2,3,3,4
2024,1.79677676590008,4,43,3,0,0,0,0,0,1,1.0,0,4,4,3,1.79677676590008,4,43,3,2,,,,1,2,4,3,4
2024,1.79677676590008,4,43,3,1,1,0,0,1,1,1.0,0,5,4,3,1.79677676590008,4,43,3,1,1,0,0,1,2,5,3,4
2024,1.74397564906905,4,43,3,1,0,1,0,2,1,1.0,0,4,4,4,1.74397564906905,4,43,3,1,0,1,0,1,2,4,4,4
2024,1.76158907640144,4,43,3,0,0,0,0,0,1,1.0,0,3,3,3,1.76158907640144,4,43,3,2,,,,1,2,3,3,3
2024,1.76158907640144,4,43,3,1,0,0,1,3,4,40.0,1,4,2,2,1.76158907640144,4,43,3,1,0,0,1,40,1,4,2,2
2024,1.76158907640144,4,43,3,0,0,0,0,0,1,1.0,1,5,3,4,1.76158907640144,4,43,3,2,,,,1,1,5,4,3
2024,1.76158907640144,4,43,3,1,0,1,0,2,1,1.0,1,5,3,4,1.76158907640144,4,43,3,1,0,1,0,1,1,5,4,3
2024,1.76158907640144,4,43,3,0,0,0,0,0,1,1.0,0,3,3,3,1.76158907640144,4,43,3,2,,,,1,2,3,3,3
2024,1.76158907640144,4,43,3,1,0,1,0,2,1,1.0,0,4,3,3,1.76158907640144,4,43,3,1,0,1,0,1,2,4,3,3
2024,1.76158907640144,4,43,3,0,0,0,0,0,1,1.0,0,4,2,3,1.76158907640144,4,43,3,2,,,,1,2,4,3,2
2024,1.76158907640144,4,43,3,1,0,1,0,2,1,1.0,1,3,3,4,1.76158907640144,4,43,3,1,0,1,0,1,1,3,4,3
2024,1.77895196988603,4,43,3,1,0,1,1,4,1,1.0,0,4,5,4,1.77895196988603,4,43,3,1,0,1,1,1,2,4,4,5
2024,1.77895196988603,4,43,3,1,1,0,0,1,2,2.0,1,3,4,3,1.77895196988603,4,43,3,1,1,0,0,2,1,3,3,4
2024,1.72314459765353,4,43,3,1,1,1,1,4,1,1.0,1,5,5,5,1.72314459765353,4,43,3,1,1,1,1,1,1,5,5,5
2024,1.72314459765353,4,43,3,0,0,0,0,0,1,1.0,1,3,3,3,1.72314459765353,4,43,3,2,,,,1,1,3,3,3
2024,1.72314459765353,4,43,3,1,1,1,1,4,1,1.0,1,4,3,4,1.72314459765353,4,43,3,1,1,1,1,1,1,4,4,3
2024,1.72314459765353,4,43,3,1,1,1,1,4,2,2.0,1,5,4,5,1.72314459765353,4,43,3,1,1,1,1,2,1,5,5,4
2024,1.72314459765353,4,43,3,1,1,1,0,4,2,2.0,1,5,3,5,1.72314459765353,4,43,3,1,1,1,0,2,1,5,5,3
2024,1.72314459765353,4,43,3,1,1,1,0,4,2,2.0,1,5,5,5,1.72314459765353,4,43,3,1,1,1,0,2,1,5,5,5
2024,1.72314459765353,4,43,3,0,0,0,0,0,1,1.0,1,3,3,3,1.72314459765353,4,43,3,2,,,,1,1,3,3,3
2024,1.7634363333249,4,43,3,0,0,0,0,0,1,1.0,0,4,3,3,1.7634363333249,4,43,3,2,,,,1,2,4,3,3
2024,1.75072032268662,4,43,3,1,0,1,1,4,1,1.0,0,4,2,3,1.75072032268662,4,43,3,1,0,1,1,1,2,4,3,2
2024,36.7491195336151,5,51,1,1,0,1,0,2,1,1.0,1,3,4,5,36.7491195336151,5,51,1,1,0,1,0,1,1,3,5,4
2024,36.7491195336151,5,51,1,0,0,0,0,0,1,1.0,0,3,3,3,36.7491195336151,5,51,1,2,,,,1,2,3,3,3
2024,36.7491195336151,5,51,1,0,0,0,0,0,1,1.0,0,4,4,4,36.7491195336151,5,51,1,2,,,,1,2,4,4,4
2024,36.960483173248,5,51,1,0,0,0,0,0,1,1.0,0,3,4,3,36.960483173248,5,51,1,2,,,,1,2,3,3,4
2024,36.960483173248,5,51,1,1,0,1,0,2,1,1.0,0,3,4,4,36.960483173248,5,51,1,1,0,1,0,1,2,3,4,4
2024,36.960483173248,5,51,1,0,0,0,0,0,1,1.0,0,3,3,4,36.960483173248,5,51,1,2,,,,1,2,3,4,3
2024,36.960483173248,5,51,1,1,1,0,1,4,1,1.0,0,3,4,4,36.960483173248,5,51,1,1,1,0,1,1,2,3,4,4
2024,37.0226420635201,5,51,1,0,0,0,0,0,1,1.0,0,3,3,2,37.0226420635201,5,51,1,2,,,,1,2,3,2,3
2024,36.6714440635828,5,51,1,1,0,0,1,3,1,1.0,1,5,4,3,36.6714440635828,5,51,1,1,0,0,1,1,1,5,3,4
2024,37.0418103674544,5,51,1,0,0,0,0,0,1,1.0,1,4,3,4,37.0418103674544,5,51,1,2,,,,1,1,4,4,3
2024,37.0418103674544,5,51,1,0,0,0,0,0,1,1.0,0,5,3,3,37.0418103674544,5,51,1,2,,,,1,2,5,3,3
2024,37.0418103674544,5,51,1,1,0,1,0,2,1,1.0,1,3,3,4,37.0418103674544,5,51,1,1,0,1,0,1,1,3,4,3
2024,37.0418103674544,5,51,1,0,0,0,0,0,1,1.0,0,3,4,4,37.0418103674544,5,51,1,2,,,,1,2,3,4,4
2024,37.0418103674544,5,51,1,0,0,0,0,0,1,1.0,0,5,3,3,37.0418103674544,5,51,1,2,,,,1,2,5,3,3
2024,37.0418103674544,5,51,1,0,0,0,0,0,1,1.0,1,4,3,4,37.0418103674544,5,51,1,2,,,,1,1,4,4,3
2024,36.2334191764937,5,51,1,0,0,0,0,0,1,1.0,0,3,3,3,36.2334191764937,5,51,1,2,,,,1,2,3,3,3
2024,37.0552621253341,5,51,1,1,0,0,1,3,1,1.0,1,5,4,3,37.0552621253341,5,51,1,1,0,0,1,1,1,5,3,4
2024,37.0552621253341,5,51,1,0,0,0,0,0,1,1.0,0,3,3,3,37.0552621253341,5,51,1,2,,,,1,2,3,3,3
2024,37.0806535582845,5,51,1,0,0,0,0,0,1,1.0,0,3,3,3,37.0806535582845,5,51,1,2,,,,1,2,3,3,3
2024,36.8132676730041,5,51,1,0,0,0,0,0,1,1.0,0,4,3,3,36.8132676730041,5,51,1,2,,,,1,2,4,3,3
2024,36.9518986625293,5,51,1,0,0,0,0,0,1,1.0,0,4,3,3,36.9518986625293,5,51,1,2,,,,1,2,4,3,3
2024,36.9518986625293,5,51,1,0,0,0,0,0,1,1.0,0,4,3,4,36.9518986625293,5,51,1,2,,,,1,2,4,4,3
2024,36.9518986625293,5,51,1,1,0,1,1,4,1,1.0,1,3,3,3,36.9518986625293,5,51,1,1,0,1,1,1,1,3,3,3
2024,36.9518986625293,5,51,1,1,0,1,0,2,1,1.0,0,5,3,4,36.9518986625293,5,51,1,1,0,1,0,1,2,5,4,3
2024,36.9518986625293,5,51,1,1,0,1,1,4,1,1.0,0,3,4,4,36.9518986625293,5,51,1,1,0,1,1,1,2,3,4,4
2024,36.9518986625293,5,51,1,1,0,1,1,4,1,1.0,0,4,3,4,36.9518986625293,5,51,1,1,0,1,1,1,2,4,4,3
2024,36.9518986625293,5,51,1,0,0,0,0,0,1,1.0,1,4,4,4,36.9518986625293,5,51,1,2,,,,1,1,4,4,4
2024,36.9518986625293,5,51,1,0,0,0,0,0,1,1.0,0,5,4,4,36.9518986625293,5,51,1,2,,,,1,2,5,4,4
2024,36.9518986625293,5,51,1,1,0,1,0,2,2,2.0,0,5,3,4,36.9518986625293,5,51,1,1,0,1,0,2,2,5,4,3
2024,36.9518986625293,5,51,1,1,0,0,1,3,1,1.0,0,5,5,5,36.9518986625293,5,51,1,1,0,0,1,1,2,5,5,5
2024,36.9518986625293,5,51,1,0,0,0,0,0,1,1.0,1,5,3,4,36.9518986625293,5,51,1,2,,,,1,1,5,4,3
2024,36.9518986625293,5,51,1,1,0,1,0,2,1,1.0,1,5,5,5,36.9518986625293,5,51,1,1,0,1,0,1,1,5,5,5
2024,36.9518986625293,5,51,1,0,0,0,0,0,1,1.0,0,4,3,4,36.9518986625293,5,51,1,2,,,,1,2,4,4,3
2024,36.9518986625293,5,51,1,1,0,1,0,2,1,1.0,0,4,3,4,36.9518986625293,5,51,1,1,0,1,0,1,2,4,4,3
2024,36.9518986625293,5,51,1,0,0,0,0,0,1,1.0,0,5,3,4,36.9518986625293,5,51,1,2,,,,1,2,5,4,3
2024,36.9518986625293,5,51,1,0,0,0,0,0,1,1.0,0,4,4,4,36.9518986625293,5,51,1,2,,,,1,2,4,4,4
2024,36.9518986625293,5,51,1,0,0,0,0,0,1,1.0,0,4,3,3,36.9518986625293,5,51,1,2,,,,1,2,4,3,3
2024,36.9518986625293,5,51,1,1,0,1,0,2,1,1.0,0,3,3,3,36.9518986625293,5,51,1,1,0,1,0,1,2,3,3,3
2024,36.9518986625293,5,51,1,1,1,1,0,4,3,9.0,0,5,3,4,36.9518986625293,5,51,1,1,1,1,0,9,2,5,4,3
2024,36.9518986625293,5,51,1,1,0,1,1,4,1,1.0,0,4,4,4,36.9518986625293,5,51,1,1,0,1,1,1,2,4,4,4
2024,36.9518986625293,5,51,1,0,0,0,0,0,1,1.0,0,3,3,4,36.9518986625293,5,51,1,2,,,,1,2,3,4,3
2024,36.9518986625293,5,51,1,0,0,0,0,0,1,1.0,0,5,3,4,36.9518986625293,5,51,1,2,,,,1,2,5,4,3
2024,36.9518986625293,5,51,1,0,0,0,0,0,1,1.0,1,5,2,3,36.9518986625293,5,51,1,2,,,,1,1,5,3,2
2024,36.9518986625293,5,51,1,0,0,0,0,0,1,1.0,0,4,2,4,36.9518986625293,5,51,1,2,,,,1,2,4,4,2
2024,36.9518986625293,5,51,1,0,0,0,0,0,1,1.0,0,5,4,5,36.9518986625293,5,51,1,2,,,,1,2,5,5,4
2024,36.9518986625293,5,51,1,0,0,0,0,0,1,1.0,0,5,3,3,36.9518986625293,5,51,1,2,,,,1,2,5,3,3
2024,36.9518986625293,5,51,1,1,1,0,0,1,1,1.0,0,4,3,4,36.9518986625293,5,51,1,1,1,0,0,1,2,4,4,3
2024,36.9518986625293,5,51,1,0,0,0,0,0,1,1.0,1,5,5,4,36.9518986625293,5,51,1,2,,,,1,1,5,4,5
2024,36.9518986625293,5,51,1,1,0,0,1,3,1,1.0,0,5,4,5,36.9518986625293,5,51,1,1,0,0,1,1,2,5,5,4
2024,36.9518986625293,5,51,1,0,0,0,0,0,1,1.0,0,3,3,3,36.9518986625293,5,51,1,2,,,,1,2,3,3,3
2024,36.9518986625293,5,51,1,0,0,0,0,0,1,1.0,0,4,3,3,36.9518986625293,5,51,1,2,,,,1,2,4,3,3
2024,36.9518986625293,5,51,1,0,0,0,0,0,1,1.0,0,4,3,4,36.9518986625293,5,51,1,2,,,,1,2,4,4,3
2024,36.9518986625293,5,51,1,1,0,1,0,2,1,1.0,1,4,3,3,36.9518986625293,5,51,1,1,0,1,0,1,1,4,3,3
2024,36.9518986625293,5,51,1,0,0,0,0,0,1,1.0,0,4,3,3,36.9518986625293,5,51,1,2,,,,1,2,4,3,3
2024,36.9518986625293,5,51,1,0,0,0,0,0,1,1.0,0,4,3,3,36.9518986625293,5,51,1,2,,,,1,2,4,3,3
2024,36.9518986625293,5,51,1,0,0,0,0,0,1,1.0,0,4,3,3,36.9518986625293,5,51,1,2,,,,1,2,4,3,3
2024,36.9518986625293,5,51,1,1,0,1,0,2,3,7.0,0,5,3,3,36.9518986625293,5,51,1,1,0,1,0,7,2,5,3,3
2024,36.9518986625293,5,51,1,1,0,1,1,4,1,1.0,0,5,2,3,36.9518986625293,5,51,1,1,0,1,1,1,2,5,3,2
2024,36.9518986625293,5,51,1,0,0,0,0,0,1,1.0,0,3,3,3,36.9518986625293,5,51,1,2,,,,1,2,3,3,3
2024,36.9518986625293,5,51,1,1,1,0,0,1,1,1.0,0,4,3,3,36.9518986625293,5,51,1,1,1,0,0,1,2,4,3,3
2024,36.9518986625293,5,51,1,1,0,1,0,2,1,1.0,0,4,3,4,36.9518986625293,5,51,1,1,0,1,0,1,2,4,4,3
2024,36.9518986625293,5,51,1,0,0,0,0,0,1,1.0,1,4,3,4,36.9518986625293,5,51,1,2,,,,1,1,4,4,3
2024,36.9518986625293,5,51,1,1,0,1,0,2,3,6.0,0,5,4,4,36.9518986625293,5,51,1,1,0,1,0,6,2,5,4,4
2024,36.9518986625293,5,51,1,1,0,1,0,2,1,1.0,0,4,3,4,36.9518986625293,5,51,1,1,0,1,0,1,2,4,4,3
2024,36.9518986625293,5,51,1,0,0,0,0,0,1,1.0,0,5,3,4,36.9518986625293,5,51,1,2,,,,1,2,5,4,3
2024,36.9518986625293,5,51,1,1,0,0,1,3,1,1.0,0,4,3,3,36.9518986625293,5,51,1,1,0,0,1,1,2,4,3,3
2024,36.8782329534948,5,51,1,1,0,1,0,2,2,2.0,0,4,4,4,36.8782329534948,5,51,1,1,0,1,0,2,2,4,4,4
2024,36.8782329534948,5,51,1,1,0,1,0,2,2,2.0,1,3,3,3,36.8782329534948,5,51,1,1,0,1,0,2,1,3,3,3
2024,36.8782329534948,5,51,1,1,0,1,0,2,2,2.0,0,3,3,4,36.8782329534948,5,51,1,1,0,1,0,2,2,3,4,3
2024,36.8782329534948,5,51,1,1,0,1,0,2,2,3.0,0,4,4,4,36.8782329534948,5,51,1,1,0,1,0,3,2,4,4,4
2024,37.0903391927517,5,51,1,1,0,1,0,2,1,1.0,1,4,4,4,37.0903391927517,5,51,1,1,0,1,0,1,1,4,4,4
2024,37.0903391927517,5,51,1,0,0,0,0,0,1,1.0,1,4,4,4,37.0903391927517,5,51,1,2,,,,1,1,4,4,4
2024,37.0903391927517,5,51,1,1,0,1,0,2,2,3.0,0,3,3,3,37.0903391927517,5,51,1,1,0,1,0,3,2,3,3,3
2024,37.1527164704847,5,51,1,1,0,0,1,3,1,1.0,0,4,2,3,37.1527164704847,5,51,1,1,0,0,1,1,2,4,3,2
2024,37.1527164704847,5,51,1,0,0,0,0,0,1,1.0,1,5,5,4,37.1527164704847,5,51,1,2,,,,1,1,5,4,5
2024,37.1527164704847,5,51,1,1,1,0,0,1,1,1.0,1,5,3,4,37.1527164704847,5,51,1,1,1,0,0,1,1,5,4,3
2024,37.1527164704847,5,51,1,0,0,0,0,0,1,1.0,1,5,3,4,37.1527164704847,5,51,1,2,,,,1,1,5,4,3
2024,37.1527164704847,5,51,1,0,0,0,0,0,1,1.0,1,4,4,4,37.1527164704847,5,51,1,2,,,,1,1,4,4,4
2024,37.1527164704847,5,51,1,1,1,1,1,4,1,1.0,1,4,2,3,37.1527164704847,5,51,1,1,1,1,1,1,1,4,3,2
2024,36.483913171191,5,51,1,0,0,0,0,0,1,1.0,1,4,2,4,36.483913171191,5,51,1,2,,,,1,1,4,4,2
2024,36.483913171191,5,51,1,0,0,0,0,0,1,1.0,0,2,2,3,36.483913171191,5,51,1,2,,,,1,2,2,3,2
2024,37.9144607597892,5,51,1,0,0,0,0,0,1,1.0,0,5,5,3,37.9144607597892,5,51,1,2,,,,1,2,5,3,5
2024,36.8002845804459,5,51,1,1,0,1,0,2,2,3.0,0,3,3,3,36.8002845804459,5,51,1,1,0,1,0,3,2,3,3,3
2024,36.8002845804459,5,51,1,1,0,1,0,2,1,1.0,0,3,3,4,36.8002845804459,5,51,1,1,0,1,0,1,2,3,4,3
2024,37.1719521198494,5,51,1,1,0,1,0,2,1,1.0,0,5,3,4,37.1719521198494,5,51,1,1,0,1,0,1,2,5,4,3
2024,37.1719521198494,5,51,1,0,0,0,0,0,1,1.0,1,4,3,4,37.1719521198494,5,51,1,2,,,,1,1,4,4,3
2024,37.1719521198494,5,51,1,0,0,0,0,0,1,1.0,1,3,2,3,37.1719521198494,5,51,1,2,,,,1,1,3,3,2
2024,37.1719521198494,5,51,1,0,0,0,0,0,1,1.0,1,3,2,2,37.1719521198494,5,51,1,2,,,,1,1,3,2,2
2024,37.1719521198494,5,51,1,1,0,1,0,2,3,5.0,1,3,3,3,37.1719521198494,5,51,1,1,0,1,0,5,1,3,3,3
2024,37.1719521198494,5,51,1,0,0,0,0,0,1,1.0,1,4,3,4,37.1719521198494,5,51,1,2,,,,1,1,4,4,3
2024,37.1719521198494,5,51,1,0,0,0,0,0,1,1.0,1,3,5,3,37.1719521198494,5,51,1,2,,,,1,1,3,3,5
2024,37.1719521198494,5,51,1,0,0,0,0,0,1,1.0,0,5,4,4,37.1719521198494,5,51,1,2,,,,1,2,5,4,4
2024,37.1719521198494,5,51,1,0,0,0,0,0,1,1.0,1,4,2,3,37.1719521198494,5,51,1,2,,,,1,1,4,3,2
2024,37.1719521198494,5,51,1,0,0,0,0,0,1,1.0,0,5,4,3,37.1719521198494,5,51,1,2,,,,1,2,5,3,4
2024,37.1719521198494,5,51,1,0,0,0,0,0,1,1.0,1,4,2,3,37.1719521198494,5,51,1,2,,,,1,1,4,3,2
2024,37.1719521198494,5,51,1,0,0,0,0,0,1,1.0,1,4,4,4,37.1719521198494,5,51,1,2,,,,1,1,4,4,4
2024,37.1719521198494,5,51,1,1,0,1,0,2,1,1.0,1,4,3,4,37.1719521198494,5,51,1,1,0,1,0,1,1,4,4,3
2024,37.1719521198494,5,51,1,0,0,0,0,0,1,1.0,0,4,4,4,37.1719521198494,5,51,1,2,,,,1,2,4,4,4
2024,37.1719521198494,5,51,1,1,0,1,1,4,3,7.0,0,4,3,3,37.1719521198494,5,51,1,1,0,1,1,7,2,4,3,3
2024,37.1719521198494,5,51,1,0,0,0,0,0,1,1.0,1,5,3,4,37.1719521198494,5,51,1,2,,,,1,1,5,4,3
2024,37.1719521198494,5,51,1,1,0,0,1,3,1,1.0,1,4,3,4,37.1719521198494,5,51,1,1,0,0,1,1,1,4,4,3
2024,37.1719521198494,5,51,1,0,0,0,0,0,1,1.0,0,2,2,3,37.1719521198494,5,51,1,2,,,,1,2,2,3,2
2024,37.1719521198494,5,51,1,0,0,0,0,0,1,1.0,1,4,2,3,37.1719521198494,5,51,1,2,,,,1,1,4,3,2
2024,37.1719521198494,5,51,1,1,1,1,0,4,1,1.0,1,3,2,3,37.1719521198494,5,51,1,1,1,1,0,1,1,3,3,2
2024,37.1719521198494,5,51,1,0,0,0,0,0,1,1.0,1,5,3,3,37.1719521198494,5,51,1,2,,,,1,1,5,3,3
2024,37.1719521198494,5,51,1,0,0,0,0,0,1,1.0,0,4,2,3,37.1719521198494,5,51,1,2,,,,1,2,4,3,2
2024,37.1719521198494,5,51,1,0,0,0,0,0,1,1.0,1,4,3,4,37.1719521198494,5,51,1,2,,,,1,1,4,4,3
2024,37.1719521198494,5,51,1,0,0,0,0,0,1,1.0,1,4,2,3,37.1719521198494,5,51,1,2,,,,1,1,4,3,2
2024,37.1719521198494,5,51,1,1,0,1,0,2,1,1.0,1,4,3,4,37.1719521198494,5,51,1,1,0,1,0,1,1,4,4,3
2024,37.1719521198494,5,51,1,0,0,0,0,0,1,1.0,0,4,3,3,37.1719521198494,5,51,1,2,,,,1,2,4,3,3
2024,37.1719521198494,5,51,1,1,0,1,1,4,1,1.0,1,4,3,3,37.1719521198494,5,51,1,1,0,1,1,1,1,4,3,3
